,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
187545648,1.139358424459057e-05,8.418798887561637e-06,1.0257933369229682e-05,1.7917660973170237,8.554481468487655,1.0286920798265472e-05,9.500464039261407e-06,1.164102858241964e-05,1.566986180338951e-05,1.172575505828409e-05,7.310282585588068e-06,8.084689627132022e-06,1.5008083524297687e-05,7.519503057447714e-06,6.954281041230233e-06,1.281678710359949e-05,7.702699504975367e-06,1.3862969457961698,1.1099532622327163e-05,6.856250190032811e-06,1.3212767363655791e-05,7.59004176288368e-06,1.0638038198076782e-05,7.590726536113338e-06,1.3012434595701593e-05
54999247,-1.2345434258601702e-05,-2.3312261156961196e-05,6.866902974441276,4.976706526086664,-9.87384233217071e-06,-1.2421458952197283e-05,-1.1381736635791006e-05,-2.0870134914149824e-05,-2.3519349926657723e-06,-1.2548190533345372e-05,-8.875600293732182e-06,-1.2787297519242956e-05,-2.1458483004133515e-05,-2.0103475031664494e-05,6.956526001164306,5.521397122701865,7.4205474096951445,-2.6731287962240155e-05,4.368997846341995e-06,-1.3256459649569014e-05,1.609411710517622,-1.1880947769851661e-05,-1.793373971452201e-05,-1.5467289399726764e-05,-2.7998242835110326e-05
51822361,7.926452973001644,7.306361571158887,5.9660427738751,5.4805087802902115,8.098520193363225,-8.694547120328177e-05,-0.00012400517259537552,6.565134521545897,-0.00010544901183768459,-0.00012591884999550747,-6.230352907708916e-05,2.8330815859745755,3.784003590729371,7.819878153990611,-0.000109701069015946,-0.00014380952312870678,6.550943879238053,-0.00014365335384904215,3.555197577641877,-0.00012340934313647407,-0.00013861456157473822,-0.000108186771359372,-0.00010170666775784257,1.3861944224360419,3.21873355857458
247065555,-7.596423509008057e-05,-7.950124059303312e-05,-5.097954772157373e-05,-5.8937849146401755e-05,-5.987306674620414e-05,-3.987657044591437e-05,-7.737207921325549e-05,-7.226476660810492e-05,-6.389550733815701e-05,-6.698691541943433e-05,-4.917208479865053e-05,-6.792363357576991e-05,-9.075101837130017e-05,-6.693853996024825e-05,-7.728518470684515e-05,-9.254016489000736e-05,-7.636136500937748e-05,-6.713900381449535e-05,-7.512778937845912e-05,1.3862371504973052,-7.577508819323055e-05,-6.0589555759581285e-05,5.393487948092208,-5.0101983000299845e-05,2.4848157804229762
117601858,-6.459565300223032e-05,7.7361838642662155,-4.396456967338909e-05,-6.856536928025143e-05,-6.78549670785509e-05,-4.417707501070527e-05,4.51078518188612,-5.676580775608449e-05,-5.0369484684917417e-05,-6.553595107917889e-05,-3.800099867444887e-05,-5.791445434413708e-05,-8.184934166808638e-05,6.7798168471711735,-6.558221567928458e-05,-8.065691656294134e-05,-6.47459694622802e-05,-6.831374314739678e-05,-6.003279322899398e-05,-5.8339957843329756e-05,-8.46101309036946e-05,-6.157646861469499e-05,-5.0611341336199486e-05,8.10158694814091,-6.055505339590738e-05
6439568,-9.578325584810448e-05,-9.096405121468326e-05,-6.056803956020886e-05,-7.730633252720416e-05,-7.750994815946588e-05,-5.726988550024085e-05,-9.317667863465657e-05,-9.057611332920066e-05,4.553794066481901,-8.956592260718631e-05,-6.559026708564544e-05,-8.174771360839788e-05,-0.00011124696147174652,-9.441735215877939e-05,-7.632631850229633e-05,-0.00010934883688483098,6.0866694287148535,-9.012158950320798e-05,-8.53288698594976e-05,-6.945621374198134e-05,7.827900864809131,-7.450108496950475e-05,2.7724775439154676,-7.820459157974801e-05,-9.349417482483496e-05
150135487,1.96973016100166e-05,1.8460795368632602e-05,1.419887652688477e-05,1.0986317773953493,1.4448866923772401e-05,1.1299392732798969e-05,5.1532903562142,1.4864451480036711e-05,4.276670878113478,1.849374082675669e-05,1.4512588530503915e-05,2.3067548809345213e-05,1.800278030274119e-05,2.2163787822893925e-05,1.67799401272512e-05,1.85258937768144e-05,2.2125915404427253e-05,3.0376211305462682e-05,1.5345636843777985e-05,1.6163900444535657e-05,1.8048435153965257e-05,2.0515950336007092e-05,1.167333673249744e-05,2.2057014508056912e-05,1.6562994457876545e-05
60608576,6.606472304213965,5.437903217248431,6.109115209010144,8.002858754604107,4.442509400605888,-8.93215455542005e-05,5.192788750431365,4.142986807276562,8.989546233682358,-0.00014904464434470474,4.219370969638439,5.346917640415401,4.04285657527585,5.965965810225596,8.352125475526645,5.560504521979927,-0.0001337471322881526,2.302400577864933,4.0251318916786225,3.2956607155469824,-0.00016755004051053108,-0.00011681183079998984,-0.00011034511133456646,8.113563032145649,-0.00013719568480281084
26762388,9.296426955180246,7.236964281009575,4.204650490669681,4.143065800684232,7.762098696906249,-4.858238707702187e-05,5.703702153212999,6.016078154475102,6.492168997244419,6.937201596350208,7.484299802309972,2.3978296758804083,4.174299862719117,-4.4944281994018314e-05,-7.150106709265735e-05,-5.4250557314615515e-05,8.0582271257612,-4.854615676198376e-05,1.3862189049349622,-5.112425094606651e-05,-6.972941259752325e-05,3.2188090575271415,-5.1253708327931024e-05,8.09245002253896,-5.2600712494918084e-05
114030647,2.7080625253145127,1.7434158209691648e-05,1.945917747039843,1.8971641786604575e-05,10.077431317042496,8.708940765963009e-06,1.3063457970439846e-05,2.119994404174495e-05,1.8433898504637823e-05,1.9038331399264787e-05,1.6961901181117125e-05,1.5612373141216455e-05,1.779871067712176e-05,3.828640328820649,1.4722360722686229e-05,1.97000353650537e-05,1.6452059103137936e-05,1.3433937044170532e-05,2.2961376289830732e-05,8.569897411056762e-06,1.4796394207647808e-05,1.3768524114943934e-05,1.317994748015394e-05,1.6854485776152642e-05,1.81291404569471e-05
164761364,3.93508624614834e-05,3.6483836342987164e-05,5.799100021435427,3.5553818792812315,3.434027138441527,2.9941868797607455e-05,4.816296301733608e-05,3.9880917453566126e-05,6.173821435317653,4.395745679890007e-05,3.094985274874497e-05,3.1728330620963744e-05,4.399859299198761e-05,3.635797823826416e-05,3.825491268574881e-05,3.744131742845581e-05,4.828516990622116e-05,4.820290441669766,4.395228609112095e-05,3.584300481508271e-05,4.724334511772554e-05,4.1343268439300445e-05,3.785291371797242e-05,3.9087812241830246e-05,3.670125869289594e-05
122094388,-0.00017210645429873995,1.945746791242303,-0.00012692458481294166,-0.00015205828460604611,-0.00014504711001854778,2.944314072744237,6.733233939001586,7.064582300238569,8.536832333920131,5.147294692797332,-0.00011163052075641969,4.564143884372326,3.555116538982458,-0.00016909979817995383,-0.00015015382194480758,-0.0001591874093995821,-0.00015127766103810108,8.402703802886718,-0.0001504044455318465,1.7916039867694011,-0.0001800767662413339,-0.00012845559457511292,-9.68947003646227e-05,7.390019021806856,-0.00014971073759420485
186517004,5.393649370466504,4.28364941659617e-05,3.0585498717529214e-05,4.1781935812469534e-05,1.6094772895425387,2.2888274317889535e-05,3.9359596243293996e-05,4.105432284162652e-05,8.261026626568723,3.8659253893961706e-05,3.530274329064079e-05,3.873154017215603e-05,4.333538449096811e-05,4.8377713855625065e-05,3.907978563996055e-05,4.148475802647981e-05,4.267251765442398e-05,4.563316131708251e-05,3.3787828971461564e-05,3.654518169393279e-05,4.685561110163359e-05,3.6253536220511604e-05,2.6105628453157053e-05,3.8831368798128085e-05,3.9228455471805974e-05
62478196,-1.1916231931616178e-05,-8.422521772327935e-06,-1.3661247658905609e-05,-1.5548716508337963e-05,-1.0471072649311499e-06,1.5507786312202793e-06,-7.470356967726798e-06,5.5983868319127215,6.476955596559725,-1.1060858256707085e-05,-1.6318356916084465e-05,-2.260948752972286e-05,-1.9605240969123103e-05,-1.952648732194735e-05,-1.3014323883049674e-05,-1.8659367333467523e-05,-1.0874646791600992e-05,5.940118358136686,-2.0114729647618198e-05,-9.051847328021532e-06,-1.2863202838230503e-05,-6.718615399416058e-06,-4.8436382132757974e-06,-9.114903686411588e-06,-1.435852761413326e-05
148246305,-6.897422308049336e-05,-7.52809574084289e-05,-4.5135401166056206e-05,-5.142304175893899e-05,7.831948146275623,-3.4629902379458554e-05,-7.276080788973047e-05,-6.633679109239229e-05,-5.108758721191899e-05,-5.917792709774228e-05,-4.36797502447264e-05,-6.303877285390297e-05,-8.167534610518742e-05,-6.139809139115156e-05,-7.31382429368091e-05,-8.457909642276862e-05,-7.082628838409155e-05,1.098544497878104,-6.790948336916188e-05,-4.133392574857657e-05,-6.73431607904298e-05,-5.7093949246185145e-05,5.017146494274523,-4.6332294553119935e-05,3.5262739448890503
114324869,2.9505929420505598e-05,2.4934454940719075e-05,2.9444506906003207,1.3863216004418872,7.560090293372359,1.515144624110611e-05,2.5968415938101964e-05,2.667747375804011e-05,2.8965041831888002e-05,2.8813163857184596e-05,2.4230406621191494e-05,2.7169925236139745e-05,3.470904932266597e-05,2.9616988567935434e-05,2.3687637522792714e-05,3.2203089643078655e-05,2.9664218858799308e-05,3.20641884771564e-05,3.51329064691342e-05,2.474378657835333e-05,3.182837649032901e-05,2.3650467154356257e-05,2.193190535779259e-05,2.6321043693905198e-05,2.9173961302045575e-05
16574348,6.931233626003727e-08,4.702995746458593e-06,6.223801177820742e-06,2.397892294014412,2.523957632352777e-06,8.284335237305534e-06,1.2399421813121627e-05,2.6103008657157025e-06,1.3493481537192852e-05,-2.4913161292371228e-06,7.79339318093869e-06,3.33217076423718,2.7100399027686284e-05,6.648366708624514e-06,3.030800220777924e-06,1.2307445040328162e-05,4.290443245312701,-3.2315546564660807e-06,9.964554217783452e-06,2.7413859526215354e-06,1.3898750770210039e-05,-2.1339995732665577e-06,4.630863754500919e-06,-5.0189750878601176e-06,6.700631775790705e-06
252352661,3.3322230785401734,2.723019730593526e-05,2.2096454729766296e-05,3.465755937686,2.197253716223477,2.2011009280897004e-05,2.8674946250269916e-05,2.824025323027061e-05,6.445734835331842,2.622075860792573e-05,2.35279994197275e-05,2.5042933531011484e-05,2.5080205214628812e-05,2.9155218715621407e-05,3.0163530505264977e-05,1.9567708912839134e-05,0.6931688150260222,1.6094552841864642,2.6692299401035046e-05,2.1389635644571194e-05,3.241070403389732e-05,2.660186959976278e-05,1.926024981738117e-05,2.8563173575507318e-05,4.143137089130007
119239620,-0.00011358934404895213,6.109087945025503,-7.442922335471052e-05,-9.788324537391014e-05,-9.918434686549255e-05,-7.681858448766436e-05,5.480515226033224,5.703642616991015,-9.740194120946399e-05,6.802254127650046,-6.246080887126369e-05,-0.00010404552578560262,-0.00013299458516847766,-9.90721948601732e-05,-0.00011438582727175149,-0.00011467253543849925,-0.00010889218107123925,-8.066887550423234e-05,-0.00010099416574109277,-6.946808614491005e-05,-0.00011960065239481839,5.277993401266134,3.044391757241617,-8.926140565853809e-05,-0.00010048886735750666
178605069,-3.9897494208958995e-05,-3.749949817102149e-05,-2.8640740943327418e-05,-3.565748138333226e-05,-3.081316945606157e-05,-1.4654301856518262e-05,-3.471733980660874e-05,-3.250664771794168e-05,-2.8000596715371935e-05,-3.354247553942728e-05,-3.119370621190641e-05,-4.161559503566104e-05,-4.572554339708787e-05,-4.30727811715774e-05,-3.759245979704573e-05,-4.440563935170132e-05,-3.888518581562051e-05,3.2188124805843135,-4.3259079325758114e-05,0.6931100223282808,-4.018597956508525e-05,-2.8519125209289987e-05,1.3862505594752088,-3.1210410849118514e-05,-3.928477755724478e-05
81591317,2.9227571379949573e-05,2.745089052886345e-05,4.882807582808684,4.521797596918005,6.756951674435169,1.5799585966303737e-05,2.0305869981689295e-05,5.075162555214306,9.231129116300636,5.43807435262652,5.1704607302823,1.3638751934858786e-05,3.6428819738168225e-05,2.931753055917761e-05,9.902579784719157e-06,2.1832764329926445e-05,1.3160930991126096e-05,1.7917784163995978,1.3862913160188592,2.4568939339974774e-05,2.6509932338631422e-05,5.598422772081367,1.798005581987596e-05,1.3223908420341251e-05,4.6634451427167045
148362155,-0.00016656367763289825,-0.0001746164290138984,6.253687233236537,-0.00015916351530685058,9.462475786367117,3.688730126580644,3.761021397844742,-0.00016333211470437623,8.37084849343849,-0.00015280468470244338,-0.00013266249514499225,-0.00016629268586695935,-0.00024276906099792063,-0.00019723230522367656,5.017162688583266,5.598146401450632,6.565096438860724,2.638869436007597,-0.00014647403011313256,5.043233144371834,7.766172990638478,7.114596348714955,1.0984849758279909,3.6887321233398485,-0.00017842314218174173
81678279,4.277808713780523e-06,1.6045400767320177e-06,4.762153866907668,5.530477221301828e-06,1.6852451797646351e-06,-1.0885382719389392e-05,-1.5270235514820093e-06,5.560656231482144,-5.836249895185338e-06,-5.278589897255023e-07,8.896897587748503e-06,6.694519122009805e-06,1.3862726851833573,4.5808232546717735e-06,1.348784302828823e-06,3.628490048887323e-08,1.01768683168094e-05,8.491834404963042e-06,1.8370354839719404e-05,6.264781213550292e-06,-3.227458026040995e-06,5.719271517315487e-07,-6.414530998669371e-07,1.2288853345541765e-05,-3.487090780794274e-06
155032068,-3.7261750640281814e-06,-1.528926598598092e-06,8.79164386836431e-07,-4.31661975961489e-06,-2.3509233362135377e-07,4.652407335430013e-06,1.6099564172486842e-06,-3.870761349912713e-07,2.7725869696992453,-4.821226374302377e-06,-4.104648324010823e-06,-6.724388108212099e-06,-3.2342383039198075e-06,-7.07267832296711e-06,2.9661007161334206e-07,-4.742004993537443e-06,3.891800606727257,2.3978718216125343,-4.083422459193832e-06,-6.122575813409006e-06,3.596054676734728e-07,-1.1863214882816334e-06,-4.5974939479009486e-07,-5.336225784843962e-06,-7.169832067553546e-06
198081354,-1.9490279907560968e-05,-1.6692065222463083e-05,-1.0919309371359992e-05,-1.457923942064799e-05,4.727368494376686,-1.8114031482753094e-05,-2.0678843482893084e-05,-1.9612724293596187e-05,9.265736054925299,6.380064393592553,-1.1203375324674253e-05,-2.076090721388795e-05,-3.150670021072702e-05,-1.4050820110573826e-05,-1.2880575079416508e-05,-1.647139288015266e-05,-2.1476452117473264e-05,-8.402062705440436e-06,-1.6942442101331775e-05,-1.917856497442059e-05,0.6931272032671242,-4.537861246958446e-06,-1.0485470376728855e-05,-1.4653827332775915e-05,2.8903407159351246
43160799,5.828856169081007,-5.5340491490490425e-05,-4.1740197542274344e-05,-5.86686003978493e-05,2.7079923768917875,-2.2225614629565073e-05,-6.691029483462452e-05,-5.241012841285668e-05,5.049798224010751,-5.971565184672365e-05,-5.4178725339486074e-05,-6.801991032731905e-05,-6.093715871611169e-05,7.420492559458929,5.262563919669016,1.6094240741935388,-6.412340533928435e-05,-6.787052514813053e-05,3.988843134091192,-6.278121311384658e-05,-5.6511862576563367e-05,4.510791623958082,-5.262123108550004e-05,-6.571088629464258e-05,4.682070276760906
25539892,-1.9375167640317105e-05,-1.6785074040297808e-05,5.516536428640854e-06,4.442627512577778,3.1354796557822366,-6.016085946330003e-06,-1.0641979657414453e-05,-1.9446431352307324e-05,8.335652865775455,-1.8908766648233875e-05,-1.1580808307406416e-05,-1.2864748763147395e-05,-1.4170928423638846e-05,-1.918175946903497e-05,-3.8672388407039406e-06,-2.3403119175198714e-05,9.62107341273883,-1.4587381992039875e-05,1.3862629048592656,-1.3089344156601747e-05,4.727355524602845,3.828606316584983,-1.172477139081832e-05,-2.3895221892719125e-05,-1.5430981782265454e-05
11024186,7.926538550510451,6.7213509671852645,-2.1783679999893397e-05,2.3978606521551815,-2.4227604029212034e-05,-1.5497209440400608e-05,-1.319792289109637e-05,-1.984458115533004e-05,-9.207325514199923e-06,-3.1815348302890916e-05,3.1131333048915572e-06,5.736481018257115,-1.186718552381823e-06,-1.8388159200391084e-05,-3.217119881013833e-05,-1.905865168073843e-05,2.564914293434449,-3.956764708834479e-05,-2.418238352483639e-05,-2.2559234546820007e-05,-1.7020164526322558e-05,-3.4683800176692274e-05,-2.4622541108122623e-05,-3.0499522599148063e-05,-1.7718966811196892e-05
126191291,-1.0477207903890745e-05,-7.709020481909356e-06,5.669853921433784,6.345622281929892,2.8532723926031502e-06,-2.712664910614316e-08,4.8978224854263654,-8.7789615973725e-06,9.204309685789692,-2.7202453572754385e-06,-6.909584668743673e-06,-6.7198175198827525e-06,-1.6578656584642436e-05,-1.6155085479390236e-05,1.3652049090182233e-06,-2.1245362293974556e-05,9.454841542543944e-06,5.209451565654242,-4.204596135355897e-06,-2.2868880217401634e-06,6.23436503167707,8.593749868835766e-06,6.6372386766414655e-06,2.397882836497576,-7.618849204803345e-06
153017703,-1.4524987408683861e-05,-2.1951607855193924e-05,-7.071224155792673e-06,9.052483674226451,2.3253770723446114e-07,9.172809783626779e-06,-6.418810682418344e-06,-1.5287786313931282e-05,1.1241994349123183e-06,-1.0302352215605716e-05,-9.406477100165572e-06,-1.7168042063316245e-05,-1.8526225452245064e-05,-2.0224565772859e-05,-1.3498160311958658e-05,-3.497824702087748e-05,-2.2392009890829172e-05,4.718450298962512,-1.3453551225917718e-05,-5.479850905400771e-06,-1.3597515984809076e-05,-1.0295423363487782e-05,2.1971864768760154,-1.0567661152237327e-05,4.700437189789955
281535206,-3.766417583359294e-06,4.5325597081971996,6.022092538453381e-06,4.204676888840152,9.660426448586214e-06,1.3079767609256338e-06,1.4054913260026457e-05,4.532574551683544,6.956543987506429,-1.2880051580079997e-06,6.6842530237755375e-06,-5.856474681711768e-06,4.086450533493286e-07,-3.6581439295661964e-06,-6.835145972641807e-06,-1.0232427395286432e-05,-2.3282259130246007e-06,2.8332054659193444,2.2335935119791815e-06,1.7007263660502124e-05,1.372080889545296e-06,4.143101511566334,1.9412528232893367e-06,6.016126353684523,7.650672968140757e-06
112849197,5.135795822644056,2.3177412790341468e-05,2.0902911827189425e-05,3.8712282401555584,8.732298172063128,2.355081599114476e-05,3.7612059816204098,1.9172148425134405e-05,9.196253766195102,1.2764246844335015e-05,1.8530359187887953e-05,2.3704777575884183e-05,4.5524781177618584e-05,3.7469042682835825e-05,7.989497978047814,3.0911382577721587,5.20401772881763,5.2127828862605224e-05,2.5058690211934288e-05,2.4405833259957393e-05,6.8024042500557185,2.2064436846024917e-05,1.788885017100169e-05,6.166824065257733e-06,4.5030579168628124e-05
78053539,-6.875685122046013e-05,-5.1994069241752106e-05,3.871143586955826,8.948895641371738,4.406667489750974,-4.016614188344522e-05,-6.727352436937226e-05,-5.8843452248815456e-05,6.429646801705017,-6.31794028447332e-05,7.40235651699935,5.886003775583134,5.298228390576278,-5.938335042752624e-05,-7.159680172999463e-05,-6.588945247201606e-05,-5.110959882020755e-05,-7.91736792960501e-05,4.219371188134869,-7.152670741277233e-05,-5.960557117148317e-05,-4.64523102116367e-05,-4.9534274623656915e-05,-5.58937818526668e-05,-5.552940666802151e-05
68963476,-8.405437365034744e-06,-5.1257139279001395e-06,3.59891246243841e-06,-9.773945581693332e-06,1.7917473878170185,7.40149854505958e-07,-7.471296282448404e-06,-5.451114380925132e-06,-9.671847640789784e-07,-1.4111499773383416e-05,-6.508902638336648e-06,-7.487259992303399e-06,-1.8714197241630303e-06,-8.60326709038176e-06,-3.7070386395835755e-06,-6.8419425670372665e-06,7.68703659485732,-1.4265164985828965e-05,0.6931309547179272,-1.2386528187432224e-05,-3.34075247442339e-06,-7.7375209792621e-06,-8.747875562390125e-06,-1.4014887371907032e-05,-1.2469571075402984e-05
103638409,7.951562458259751,3.6108104260010815e-05,7.265429757115129,8.21339839098299,3.4340242046490315,1.3863191662860177,6.413476683323585,3.844795480833025e-05,5.940202714314165,2.9488041877807906e-05,3.007510709709555e-05,2.6324502733775095e-05,3.573847410497731e-05,3.618785889502598e-05,3.155125514686314e-05,2.1592756175713486e-05,3.04359554654446e-05,6.646385646123382,0.6931661838771689,3.41204579910436e-05,2.639009699342568e-05,4.2708527144568195e-05,3.126448708612722e-05,7.450078942566986,5.003955017453812
106578843,-4.3705912155188746e-05,-4.124172115004885e-05,-3.015085307288376e-05,3.6888379790309203,1.7917242319259965,-3.2247766513730185e-05,-4.344319794918608e-05,-4.4059934781679e-05,8.550577202948597,-3.852516626867898e-05,-3.247748546635157e-05,-3.3809525180395274e-05,-5.827344973030459e-05,-4.9100180246635814e-05,-2.591555593251255e-05,-5.569392066750137e-05,-2.5478667148089972e-05,-3.612286725183401e-05,-3.675074231603391e-05,-3.3674043855528295e-05,9.21224349725423,-2.9666762148249856e-05,-2.5024241342423432e-05,-3.488872248994906e-05,-3.724251109590068e-05
93108463,1.7598719096662648e-05,1.5305984846080823e-05,4.330725097136363,1.4413720460724912e-05,1.4974649643038665e-05,3.780138545181926e-06,1.1360938073554641e-05,5.203993917374749,1.177151746762991e-05,1.1344773677855976e-05,1.338322805506414e-05,1.2386290108530722e-05,1.4243452893919997e-05,1.8517136550917664e-05,1.1068995161663978e-05,1.2741150259674082e-05,1.5938861003979314e-05,1.83445912584179e-05,2.4536028835981864e-05,1.9243388088099483e-05,1.1593633785412399e-05,1.266968916215387e-05,8.036991037976864e-06,1.0986252048064953,1.6094420245537133
69954842,5.393542187775475,-4.447166967589821e-05,4.343738106925909,1.7916813540545429,-5.058023529905385e-05,-2.272247423977091e-05,-7.818197470189588e-05,7.383894653029423,-4.954275840522078e-05,-6.435131175898668e-05,5.2148333996336085,2.9956304505870888,-2.5176144249542772e-05,4.330662175901569,6.791090861922895,3.7611526497920056,-6.456599804866647e-05,-8.815153818271816e-05,4.653792455439418,-6.059622127581879e-05,-6.65298362447235e-05,-4.305930432819523e-05,-6.163885220621725e-05,-7.859989495402466e-05,-4.3077357744213716e-05
136397050,-1.4705236153484052e-05,-1.0842823173120758e-05,-4.333312121990247e-06,-9.686173595057091e-06,8.773358333135738,-1.4031984992306414e-05,-1.4821284095715883e-05,-1.3026364474659194e-05,6.016131323833684,7.154558695713312,-6.154130943025169e-06,-1.6148861472495775e-05,-1.6278054035881644e-05,-7.669484426800906e-06,-1.1994014615853159e-05,-1.3736079849367107e-06,-1.7953631840381003e-05,-8.56234684584435e-07,-1.147368960688853e-05,-1.295230346823789e-05,-9.436796955539792e-06,-2.002321612404226e-06,-3.121632837384873e-06,-1.5088574167730791e-05,-6.4691912362406664e-06
145117004,-7.87207042277021e-06,-1.5233649778335519e-05,-4.175534693018977e-06,7.8898219212756295,0.6931461829893235,6.756876921237882,1.063829713638238e-05,-1.2538743847617885e-05,-6.769738068835027e-07,-7.18584738447779e-06,4.664599286816595e-06,-2.268432747085621e-06,-1.0402292198270941e-05,3.740378634522787e-09,1.2328277921107734e-06,-6.6147504375294145e-06,7.886944194530218e-06,2.9957384443676864,1.3613284416610745e-05,1.754086325823122e-05,-3.6736106443281807e-06,-1.0192549594792624e-05,1.3862849048680934,-1.648125313617077e-06,5.93179997951086e-06
72387826,3.365729765602845e-05,3.079714174941992e-05,1.981249243011961e-05,2.7368344948949118e-05,3.1780774829505503,1.2717686610989736e-05,2.3647542964424807e-05,8.253212429065933,6.522101657011785,2.399174945027555e-05,2.1592848892376788e-05,2.7023938208233016e-05,3.089050604790889e-05,3.463309970763336e-05,2.2417361823173764e-05,2.939025637998428e-05,2.9688777331535438e-05,4.210145064420978e-05,3.13039669471698e-05,3.3726545324175385e-05,3.164226485704291e-05,2.0738429699273976e-05,1.6473567616266797e-05,3.0293986875360382e-05,2.8556567200306267e-05
94851051,5.393650514311921,3.801537149206304e-05,3.737085976484021e-05,1.0986562651158558,8.903832407743508,2.3517521173091698e-05,4.2766929454821945,3.7277377018741194e-05,5.88613049160661,4.604873665403267e-05,3.930383632196288e-05,3.9564276473555634e-05,4.486127330426265e-05,4.914024396592984e-05,3.4160663979395925e-05,4.747035129081768e-05,4.0755636513954275e-05,5.884233068704478e-05,3.9462920879196e-05,4.2049592864801275e-05,4.572612495580384e-05,5.703784164924183,2.7295325040849703e-05,3.840539707623833e-05,4.7621053505818276e-05
87040683,-0.00014334227693959197,-0.00014582318948995753,4.465801990450854,4.1269993357906465,9.86771197177899,-8.209181133556176e-05,-0.00013251917857126321,-0.00013305181969498653,7.831884072225125,7.106439871735849,-0.00010463991858629715,-0.00014690409018801442,-0.00017629197204170087,-0.00014790404830295154,7.2296816010008635,5.135629273924589,4.477182752687405,3.1353443531283394,-0.00012626090545122138,5.828783396326976,3.784027482784289,6.445582005193277,4.290316463244223,-0.00011776517619894677,-0.00013618166435141012
38317154,7.185396929229147,4.036931119292488e-05,6.272901960358105,6.90778237199199,10.214667016166208,2.6773509542432925e-05,5.584841710013722e-05,3.712893857949144e-05,7.8320539023720634,6.253819645963616,5.4305253323098646e-05,4.189639016982724,7.11946214188492e-05,5.764492236293225e-05,3.953809710210186e-05,5.484573796545857e-05,7.979330345951549,4.4336145824013885e-05,6.453399300005737e-05,4.370527659380252e-05,5.788983793502888e-05,5.393632020805399,3.492232452871428e-05,5.634786471069572,6.461486312933645
177625788,6.975398715726101,1.9459056882797834,7.0707036562604995e-06,4.077536339752239,3.3379980994858852e-06,8.536878852843786e-06,7.073248036172643,9.440242654709876e-06,3.909926214326165e-06,3.04066505592136e-06,1.436820717601951e-05,1.2470869454685388e-05,3.220460374947671e-06,1.3804556991495187e-05,5.695451626646612e-06,-1.5935249871737055e-06,-1.0314988034872407e-06,1.3824965523237385e-05,2.9263027924650937e-06,5.706575573028328e-06,-3.1542082091230055e-06,1.0064034011428824e-05,-1.5407435245607435e-06,3.2188728708769787,4.584949161819737
107984181,-2.413080839868954e-05,-2.4350704645663734e-05,4.983572814098488,7.029950019621443,-1.5251337291549361e-05,-2.51757192814555e-05,-7.176258506551145e-06,-1.6982882002819312e-05,-2.0039893783809556e-05,-2.158174485770968e-05,1.0611184709434087e-05,4.543246151172458,4.077478628576834,-1.6489137053963553e-05,-1.2284024594686107e-05,-1.5976527555679047e-05,-1.6275145539893576e-06,-1.709586012694034e-05,1.48217461022333e-05,-1.7632013787523332e-05,-1.5116430993937536e-05,-2.1820285627253567e-05,-6.668436604542922e-06,-3.1427959506299343e-06,-2.0227731235898636e-05
138482130,4.836196452701317,2.9956496811297475,-4.3284216006563636e-05,-6.01514654324034e-05,-6.088527745582715e-05,-3.924491875362108e-05,5.634714218148483,-5.885175879272532e-05,-5.5724472801104e-05,6.194312329001456,-3.752301055692056e-05,-6.789230536088201e-05,-7.943854193651478e-05,-6.159741413680803e-05,-6.119093751286496e-05,-5.90737976226256e-05,-6.746675949005424e-05,2.707978759755862,-6.697640968868119e-05,-5.2467980718276626e-05,-7.387740017889111e-05,5.010562924703049,-4.162151969839111e-05,-5.965230580875e-05,-5.56229940834851e-05
221694858,-6.261439552895553e-05,-5.114491083527868e-05,-4.201155234192242e-05,-5.7368014736072074e-05,-4.193867424541811e-05,-2.8726080451949047e-05,-4.848889954477007e-05,-5.036974148305094e-05,5.703724771963181,7.306433583809884,-4.6237710523561765e-05,-6.833710328665998e-05,-7.10613143756078e-05,-6.273240517584986e-05,-4.97310773710779e-05,-5.446068819992137e-05,-6.139981577325103e-05,5.521365869600276,-6.491171953959231e-05,-5.4013794520268105e-05,-5.961279451347647e-05,-3.2573889349848236e-05,-2.810233691374608e-05,-5.676562263055557e-05,-5.403495216147823e-05
51382080,-0.00011974035993013133,-0.00011381523090812855,4.882703822195443,8.24788282427233,4.248361143655953,-8.559074234968346e-05,-0.00010450672340397814,-0.00010369459177201834,-0.00011167858741472574,4.997073053262584,-7.488560760830876e-05,3.090901732168652,2.8330373769249038,-0.00013250755103386933,-9.403976573088252e-05,-0.00011322455695948453,-0.00010723063786202745,-0.00011006056036796304,-7.675103521986523e-05,6.646223625350341,7.35227425152414,7.544201626524739,-4.138116029531181e-05,-9.288314411969307e-05,-0.00010684377881715625
